pitch_type,px,pz,des,num,gameday_link,start_speed,spin_dir,spin_rate,pfx_x,pfx_z,type,pitcher_name,event,stand,Pitch_Type,Foul,InPlay,Miss,Swing
FF,0.6,2.871,Foul,10,gid_2016_09_19_sfnmlb_lanmlb_1,93.2,183.088,2754.045,-0.74,13.74,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.279,2.867,Swinging Strike,10,gid_2016_09_19_sfnmlb_lanmlb_1,94.2,187.082,2454.525,-1.51,12.12,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
CU,0.189,2.377,Foul,16,gid_2016_09_19_sfnmlb_lanmlb_1,72.9,347.938,1348.44,-1.81,-8.53,S,Clayton Kershaw,Strikeout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
FF,0.037,2.757,Foul,17,gid_2016_09_19_sfnmlb_lanmlb_1,94.7,172.857,3363.585,2.08,16.54,S,Clayton Kershaw,Pop Out,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.373,3.328,Foul,17,gid_2016_09_19_sfnmlb_lanmlb_1,88.5,224.229,1382.98,-5.05,5.15,S,Clayton Kershaw,Pop Out,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-1.388,3.039,"In play, out(s)",17,gid_2016_09_19_sfnmlb_lanmlb_1,86.8,266.785,863.976,-4.6,0.21,X,Clayton Kershaw,Pop Out,R,Slider,FALSE,TRUE,FALSE,TRUE
CU,0.147,2.673,"In play, no out",18,gid_2016_09_19_sfnmlb_lanmlb_1,73.3,348.769,1682.92,-2.13,-10.8,X,Clayton Kershaw,Single,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
CU,0.137,2.13,Swinging Strike,19,gid_2016_09_19_sfnmlb_lanmlb_1,73.2,348.243,1897.497,-2.53,-12.2,S,Clayton Kershaw,Groundout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
SL,-0.467,3.196,Foul,19,gid_2016_09_19_sfnmlb_lanmlb_1,85.7,281.215,1039.987,-5.53,-1.14,S,Clayton Kershaw,Groundout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.587,2.465,"In play, out(s)",19,gid_2016_09_19_sfnmlb_lanmlb_1,94.2,179.066,2747.255,0.23,13.79,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.851,0.91,Swinging Strike,23,gid_2016_09_19_sfnmlb_lanmlb_1,88,210.313,1432.63,-3.86,6.56,S,Clayton Kershaw,Single,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,0.316,2.605,Foul,23,gid_2016_09_19_sfnmlb_lanmlb_1,84.3,201.315,911.246,-1.83,4.64,S,Clayton Kershaw,Single,R,Slider,TRUE,FALSE,FALSE,TRUE
CU,0.03,1.986,Foul,23,gid_2016_09_19_sfnmlb_lanmlb_1,72.5,0.443,1528.262,0.08,-10,S,Clayton Kershaw,Single,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
FF,-0.89,2.922,"In play, no out",23,gid_2016_09_19_sfnmlb_lanmlb_1,93.6,177.112,2309.438,0.58,11.53,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-1.293,2.58,Foul,24,gid_2016_09_19_sfnmlb_lanmlb_1,94.5,179.948,2016.212,0.01,9.95,S,Clayton Kershaw,Grounded Into DP,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,1.125,2.589,Foul,24,gid_2016_09_19_sfnmlb_lanmlb_1,94.9,177.66,3006.468,0.61,14.99,S,Clayton Kershaw,Grounded Into DP,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,0.047,2.678,"In play, out(s)",24,gid_2016_09_19_sfnmlb_lanmlb_1,93.9,179.056,2810.959,0.23,14.05,X,Clayton Kershaw,Grounded Into DP,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.482,1.351,Foul,26,gid_2016_09_19_sfnmlb_lanmlb_1,89.5,216.688,1415.135,-4.4,5.87,S,Clayton Kershaw,Strikeout,L,Slider,TRUE,FALSE,FALSE,TRUE
SL,0.617,3.639,Swinging Strike,26,gid_2016_09_19_sfnmlb_lanmlb_1,89.9,188.75,1692.867,-1.34,8.66,S,Clayton Kershaw,Strikeout,L,Slider,FALSE,FALSE,TRUE,TRUE
FF,0.229,2.624,Swinging Strike,30,gid_2016_09_19_sfnmlb_lanmlb_1,91.5,184.08,3068.226,-1.13,15.75,S,Clayton Kershaw,Pop Out,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,0.046,3.341,"In play, out(s)",30,gid_2016_09_19_sfnmlb_lanmlb_1,92,179.454,2769.767,0.13,13.95,X,Clayton Kershaw,Pop Out,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,0.314,3.455,Foul,31,gid_2016_09_19_sfnmlb_lanmlb_1,92.7,177.842,2477.322,0.47,12.37,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.183,2.223,Foul,31,gid_2016_09_19_sfnmlb_lanmlb_1,89,212.101,1761.276,-4.95,7.85,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.337,3.15,Foul,31,gid_2016_09_19_sfnmlb_lanmlb_1,93.5,175.371,2327.609,0.94,11.55,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,0.67,2.63,Swinging Strike,31,gid_2016_09_19_sfnmlb_lanmlb_1,72.8,348.228,1538.038,-2.03,-9.79,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
FF,-0.706,2.861,Foul,32,gid_2016_09_19_sfnmlb_lanmlb_1,91.8,174.344,2596.439,1.28,12.86,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.16,1.237,Swinging Strike,36,gid_2016_09_19_sfnmlb_lanmlb_1,88.2,188.047,1526.825,-1.14,8.02,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.516,1.554,Foul,36,gid_2016_09_19_sfnmlb_lanmlb_1,87.3,215.999,1371.462,-4.32,5.9,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
CU,0.784,1.064,Foul,36,gid_2016_09_19_sfnmlb_lanmlb_1,73.5,347.484,904.786,-1.27,-5.77,S,Clayton Kershaw,Strikeout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
SL,-1.378,2.161,Foul,36,gid_2016_09_19_sfnmlb_lanmlb_1,87.6,247.49,896.59,-4.43,1.79,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,1.124,1.872,Foul,36,gid_2016_09_19_sfnmlb_lanmlb_1,93.8,179.01,3319.692,0.29,16.69,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,0.971,0.873,Swinging Strike (Blocked),36,gid_2016_09_19_sfnmlb_lanmlb_1,72.6,333.087,920.14,-2.73,-5.45,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
SL,0.382,1.907,Swinging Strike,37,gid_2016_09_19_sfnmlb_lanmlb_1,88.5,206.97,1773.113,-4.27,8.35,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
CU,0.883,2.457,"In play, out(s)",38,gid_2016_09_19_sfnmlb_lanmlb_1,72.6,344.969,1093.595,-1.86,-6.99,X,Clayton Kershaw,Lineout,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.12,2.741,Foul,1,gid_2016_09_24_colmlb_lanmlb_1,93.5,169.708,2481.641,2.22,12.2,S,Clayton Kershaw,Pop Out,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,0.129,2.225,Foul,1,gid_2016_09_24_colmlb_lanmlb_1,90.9,183.055,1577.033,-0.43,8.07,S,Clayton Kershaw,Pop Out,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.697,0.904,Foul,1,gid_2016_09_24_colmlb_lanmlb_1,91.5,203.062,1940.242,-3.93,9.19,S,Clayton Kershaw,Pop Out,L,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.446,3.006,"In play, out(s)",1,gid_2016_09_24_colmlb_lanmlb_1,94,182.034,2245.826,-0.39,11.02,X,Clayton Kershaw,Pop Out,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.624,2.031,Foul Tip,2,gid_2016_09_24_colmlb_lanmlb_1,93.5,189.042,2252.664,-1.77,11.1,S,Clayton Kershaw,Flyout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.144,2.908,"In play, out(s)",2,gid_2016_09_24_colmlb_lanmlb_1,89.2,180.903,1448.264,-0.12,7.47,X,Clayton Kershaw,Flyout,L,Slider,FALSE,TRUE,FALSE,TRUE
CU,-0.154,2.975,Foul,3,gid_2016_09_24_colmlb_lanmlb_1,72.3,347.071,1830.708,-2.68,-11.74,S,Clayton Kershaw,Strikeout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
FF,-0.509,4.023,Foul Tip,3,gid_2016_09_24_colmlb_lanmlb_1,93.7,189.806,2256.456,-1.91,10.98,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.872,1.773,Swinging Strike,8,gid_2016_09_24_colmlb_lanmlb_1,88.4,211.921,1161.257,-3.28,5.22,S,Clayton Kershaw,Groundout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.26,1.942,"In play, out(s)",8,gid_2016_09_24_colmlb_lanmlb_1,93.3,180,2558.74,0,12.86,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.178,1.446,Swinging Strike,9,gid_2016_09_24_colmlb_lanmlb_1,89.6,208.867,1532.237,-3.89,7.02,S,Clayton Kershaw,Groundout,L,Slider,FALSE,FALSE,TRUE,TRUE
CU,0.389,1.128,Foul,9,gid_2016_09_24_colmlb_lanmlb_1,73,341.739,1194.135,-2.45,-7.5,S,Clayton Kershaw,Groundout,L,Curve Ball,TRUE,FALSE,FALSE,TRUE
FF,-0.474,3.08,Foul,9,gid_2016_09_24_colmlb_lanmlb_1,94.1,177.12,2672.686,0.66,13.15,S,Clayton Kershaw,Groundout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.043,1.058,"In play, out(s)",9,gid_2016_09_24_colmlb_lanmlb_1,90.2,202.015,1556.939,-3.01,7.4,X,Clayton Kershaw,Groundout,L,Slider,FALSE,TRUE,FALSE,TRUE
CU,0.802,1.684,Foul,10,gid_2016_09_24_colmlb_lanmlb_1,73,344.685,1220.902,-2.11,-7.77,S,Clayton Kershaw,Strikeout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
SL,0.412,2.653,Foul,10,gid_2016_09_24_colmlb_lanmlb_1,90,191.242,1933.153,-1.96,9.84,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.918,2.952,Foul,10,gid_2016_09_24_colmlb_lanmlb_1,93.2,182.69,2528.187,-0.59,12.61,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.108,0.682,Swinging Strike (Blocked),10,gid_2016_09_24_colmlb_lanmlb_1,89.2,220.518,1481.794,-5.08,5.9,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.164,1.438,Foul,20,gid_2016_09_24_colmlb_lanmlb_1,89.4,200.395,1507.598,-2.73,7.29,S,Clayton Kershaw,Flyout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,0.58,2.281,"In play, out(s)",20,gid_2016_09_24_colmlb_lanmlb_1,93.4,185.808,2688.554,-1.36,13.38,X,Clayton Kershaw,Flyout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.629,1.573,"In play, out(s)",21,gid_2016_09_24_colmlb_lanmlb_1,90.5,198.159,1543.182,-2.46,7.47,X,Clayton Kershaw,Groundout,L,Slider,FALSE,TRUE,FALSE,TRUE
FF,0.205,3.561,Foul,22,gid_2016_09_24_colmlb_lanmlb_1,91.8,171.586,2807.286,2.11,14.21,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.592,3.18,Foul,22,gid_2016_09_24_colmlb_lanmlb_1,92.7,179.32,1956.62,0.12,9.87,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,0.121,1.892,Foul,26,gid_2016_09_24_colmlb_lanmlb_1,92.8,176.992,2566.492,0.68,12.96,S,Clayton Kershaw,Groundout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,0.335,-0.441,Swinging Strike,26,gid_2016_09_24_colmlb_lanmlb_1,73.6,322.629,1179.63,-4.64,-6.14,S,Clayton Kershaw,Groundout,L,Curve Ball,FALSE,FALSE,TRUE,TRUE
SL,0.044,1.763,"In play, out(s)",26,gid_2016_09_24_colmlb_lanmlb_1,90.6,195.994,1386.088,-1.97,6.82,X,Clayton Kershaw,Groundout,L,Slider,FALSE,TRUE,FALSE,TRUE
FF,0.116,2.796,"In play, out(s)",27,gid_2016_09_24_colmlb_lanmlb_1,92.9,176.337,2524.028,0.81,12.62,X,Clayton Kershaw,Flyout,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,0.541,2.127,Swinging Strike,28,gid_2016_09_24_colmlb_lanmlb_1,88.8,185.247,1661.324,-0.79,8.59,S,Clayton Kershaw,Single,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.425,1.831,Swinging Strike,28,gid_2016_09_24_colmlb_lanmlb_1,88.5,195.423,1034.778,-1.44,5.16,S,Clayton Kershaw,Single,R,Slider,FALSE,FALSE,TRUE,TRUE
CU,0.328,1.906,"In play, no out",28,gid_2016_09_24_colmlb_lanmlb_1,72.7,354.953,1339.346,-0.77,-8.72,X,Clayton Kershaw,Single,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
SL,-0.484,1.665,Swinging Strike,29,gid_2016_09_24_colmlb_lanmlb_1,89.4,225.516,834.052,-3.08,2.98,S,Clayton Kershaw,Lineout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,0.126,2.642,"In play, out(s)",29,gid_2016_09_24_colmlb_lanmlb_1,87.5,218.251,1174.467,-3.85,4.83,X,Clayton Kershaw,Lineout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,0.1,2.667,"In play, out(s)",36,gid_2016_09_24_colmlb_lanmlb_1,93.7,181.494,2562.415,-0.33,12.78,X,Clayton Kershaw,Pop Out,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.541,2.236,Foul,37,gid_2016_09_24_colmlb_lanmlb_1,93.1,183.594,2706.756,-0.85,13.54,S,Clayton Kershaw,Double,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,0.258,2.135,Swinging Strike,37,gid_2016_09_24_colmlb_lanmlb_1,71.9,343.095,1424.376,-2.72,-9.03,S,Clayton Kershaw,Double,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
CU,0.157,3.082,"In play, no out",37,gid_2016_09_24_colmlb_lanmlb_1,72,345.392,1466.489,-2.43,-9.39,X,Clayton Kershaw,Double,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.36,3.102,Foul,38,gid_2016_09_24_colmlb_lanmlb_1,92.6,177.01,2696.749,0.71,13.52,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.93,1.084,Swinging Strike,38,gid_2016_09_24_colmlb_lanmlb_1,89.5,218.286,1119.447,-3.6,4.52,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,0.29,3.27,Swinging Strike,39,gid_2016_09_24_colmlb_lanmlb_1,87.8,198.479,1646.501,-2.79,8.31,S,Clayton Kershaw,Groundout,L,Slider,FALSE,FALSE,TRUE,TRUE
FF,0.526,3.512,Foul,39,gid_2016_09_24_colmlb_lanmlb_1,93.4,179.124,2670.282,0.21,13.4,S,Clayton Kershaw,Groundout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.522,1.626,"In play, out(s)",39,gid_2016_09_24_colmlb_lanmlb_1,88,193.263,913.056,-1.11,4.67,X,Clayton Kershaw,Groundout,L,Slider,FALSE,TRUE,FALSE,TRUE
FF,0.146,2.95,"In play, out(s)",46,gid_2016_09_24_colmlb_lanmlb_1,92.7,176.932,2603.312,0.7,13.08,X,Clayton Kershaw,Flyout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,0.824,1.96,"In play, out(s)",47,gid_2016_09_24_colmlb_lanmlb_1,91.4,178.627,3013.321,0.37,15.32,X,Clayton Kershaw,Lineout,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,0.098,2.352,"In play, out(s)",48,gid_2016_09_24_colmlb_lanmlb_1,93.3,178.239,2871.037,0.44,14.42,X,Clayton Kershaw,Flyout,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,0.185,1.654,Swinging Strike,55,gid_2016_09_24_colmlb_lanmlb_1,86.9,202.012,1425.334,-2.86,7.03,S,Clayton Kershaw,Single,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,0.743,2.263,"In play, no out",55,gid_2016_09_24_colmlb_lanmlb_1,89.5,187.216,1255.943,-0.82,6.45,X,Clayton Kershaw,Single,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.751,2.169,Foul,56,gid_2016_09_24_colmlb_lanmlb_1,93.5,172.202,2574.335,1.75,12.72,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,1.032,0.284,Swinging Strike (Blocked),56,gid_2016_09_24_colmlb_lanmlb_1,73.8,6.147,935.304,0.65,-6.05,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
CU,-0.14,0.812,Foul,57,gid_2016_09_24_colmlb_lanmlb_1,73.1,1.239,1362.373,0.19,-8.89,S,Clayton Kershaw,Strikeout,L,Curve Ball,TRUE,FALSE,FALSE,TRUE
SL,-0.404,2.793,Foul,4,gid_2016_10_01_lanmlb_sfnmlb_1,89.8,176.367,1348.255,0.44,6.86,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
CU,0.519,-0.207,Swinging Strike (Blocked),4,gid_2016_10_01_lanmlb_sfnmlb_1,73.4,3.897,1610.777,0.7,-10.36,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
SL,-0.394,2.198,"In play, out(s)",5,gid_2016_10_01_lanmlb_sfnmlb_1,89.7,171.58,1497.784,1.12,7.53,X,Clayton Kershaw,Lineout,L,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.385,2.312,"In play, out(s)",6,gid_2016_10_01_lanmlb_sfnmlb_1,93,157.23,2332.518,4.54,10.79,X,Clayton Kershaw,Flyout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.055,2.247,Swinging Strike,11,gid_2016_10_01_lanmlb_sfnmlb_1,88.1,192.259,1314.834,-1.46,6.69,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,0.065,3.436,Foul,11,gid_2016_10_01_lanmlb_sfnmlb_1,92.1,173.013,2677.214,1.66,13.53,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,0.411,-0.663,Swinging Strike (Blocked),11,gid_2016_10_01_lanmlb_sfnmlb_1,73.4,2.147,1864.472,0.45,-12.16,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
FF,0.318,3.098,"In play, out(s)",12,gid_2016_10_01_lanmlb_sfnmlb_1,92.6,166.473,2709.788,3.18,13.18,X,Clayton Kershaw,Pop Out,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.077,1.891,"In play, out(s)",13,gid_2016_10_01_lanmlb_sfnmlb_1,94,157.651,2597.113,4.88,11.84,X,Clayton Kershaw,Groundout,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.269,2.119,"In play, out(s)",17,gid_2016_10_01_lanmlb_sfnmlb_1,92.7,168.942,2371.492,2.28,11.61,X,Clayton Kershaw,Flyout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.321,1.744,Foul,18,gid_2016_10_01_lanmlb_sfnmlb_1,93.1,174.784,2842.536,1.3,14.2,S,Clayton Kershaw,Groundout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.052,3.476,Foul,18,gid_2016_10_01_lanmlb_sfnmlb_1,94,172.643,2331.859,1.48,11.4,S,Clayton Kershaw,Groundout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.894,1.877,"In play, out(s)",18,gid_2016_10_01_lanmlb_sfnmlb_1,93.6,176.955,2264.216,0.6,11.27,X,Clayton Kershaw,Groundout,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-1.098,3.082,Foul,19,gid_2016_10_01_lanmlb_sfnmlb_1,93.5,166.626,2663.392,3.11,13.05,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,-0.335,3.477,"In play, out(s)",19,gid_2016_10_01_lanmlb_sfnmlb_1,72.7,3.493,1667.805,0.65,-10.76,X,Clayton Kershaw,Groundout,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.479,1.989,Foul,24,gid_2016_10_01_lanmlb_sfnmlb_1,91.3,172.232,2339.333,1.61,11.75,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.067,2.476,"In play, out(s)",24,gid_2016_10_01_lanmlb_sfnmlb_1,87.9,194.855,1274.823,-1.7,6.37,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.097,3.595,Foul,25,gid_2016_10_01_lanmlb_sfnmlb_1,92.3,174.076,2458.68,1.27,12.24,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.591,2.46,Foul,25,gid_2016_10_01_lanmlb_sfnmlb_1,91.6,171.069,1998.15,1.57,9.98,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,0.695,3.232,Swinging Strike,25,gid_2016_10_01_lanmlb_sfnmlb_1,94.9,141.818,2149.874,6.52,8.25,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,-0.589,2.472,"In play, no out",26,gid_2016_10_01_lanmlb_sfnmlb_1,93.1,169.684,2418.38,2.18,11.96,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,0.032,3.582,"In play, out(s)",27,gid_2016_10_01_lanmlb_sfnmlb_1,93,169.945,2614.917,2.29,12.85,X,Clayton Kershaw,Pop Out,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.857,3.069,"In play, run(s)",31,gid_2016_10_01_lanmlb_sfnmlb_1,92.1,172.415,2463.402,1.64,12.27,X,Clayton Kershaw,Home Run,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.396,2.719,Foul,32,gid_2016_10_01_lanmlb_sfnmlb_1,93.2,177.111,2296.812,0.58,11.45,S,Clayton Kershaw,Groundout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,0.268,1.303,Swinging Strike,32,gid_2016_10_01_lanmlb_sfnmlb_1,72.8,350.985,2106.671,-2.16,-13.7,S,Clayton Kershaw,Groundout,L,Curve Ball,FALSE,FALSE,TRUE,TRUE
FF,0.936,2.206,"In play, out(s)",32,gid_2016_10_01_lanmlb_sfnmlb_1,94.4,147.111,2166.557,5.82,8.97,X,Clayton Kershaw,Groundout,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
CU,-0.084,1.008,Swinging Strike,33,gid_2016_10_01_lanmlb_sfnmlb_1,73.3,357.443,1829.243,-0.53,-11.89,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
SL,-0.147,2.071,"In play, out(s)",34,gid_2016_10_01_lanmlb_sfnmlb_1,88.8,165.543,1744.017,2.27,8.77,X,Clayton Kershaw,Groundout,L,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.414,2.294,"In play, no out",38,gid_2016_10_01_lanmlb_sfnmlb_1,91.7,177.561,2031.247,0.44,10.22,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.001,2.73,Swinging Strike,39,gid_2016_10_01_lanmlb_sfnmlb_1,92.8,159.797,2622.326,4.56,12.34,S,Clayton Kershaw,Forceout,R,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,-0.233,3.373,Foul,39,gid_2016_10_01_lanmlb_sfnmlb_1,92.8,175.32,2105.74,0.85,10.39,S,Clayton Kershaw,Forceout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,0.763,2.677,Foul,39,gid_2016_10_01_lanmlb_sfnmlb_1,92.4,185.435,2487.264,-1.18,12.38,S,Clayton Kershaw,Forceout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,0.112,2.042,"In play, out(s)",39,gid_2016_10_01_lanmlb_sfnmlb_1,73.5,352.88,1735.747,-1.37,-11.02,X,Clayton Kershaw,Forceout,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,0.193,2.827,Foul,40,gid_2016_10_01_lanmlb_sfnmlb_1,92.8,166.932,2739.418,3.11,13.34,S,Clayton Kershaw,Flyout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,0.256,2.038,Foul,40,gid_2016_10_01_lanmlb_sfnmlb_1,92.2,175.567,2484.113,0.97,12.44,S,Clayton Kershaw,Flyout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.483,1.264,Swinging Strike,41,gid_2016_10_01_lanmlb_sfnmlb_1,88.6,197.7,1122.547,-1.79,5.58,S,Clayton Kershaw,Walk,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.781,3.124,Foul,41,gid_2016_10_01_lanmlb_sfnmlb_1,87.7,186.622,827.471,-0.5,4.27,S,Clayton Kershaw,Walk,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.811,2.34,Foul (Runner Going),41,gid_2016_10_01_lanmlb_sfnmlb_1,87.7,206.57,864.092,-2.04,4.03,S,Clayton Kershaw,Walk,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.446,0.938,"In play, out(s)",42,gid_2016_10_01_lanmlb_sfnmlb_1,87.6,193.341,992.955,-1.2,5.04,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,0.233,3.116,"In play, no out",46,gid_2016_10_01_lanmlb_sfnmlb_1,92,173.164,2618.359,1.58,13.13,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.403,2.329,"In play, run(s)",47,gid_2016_10_01_lanmlb_sfnmlb_1,88.8,198.661,1057.86,-1.75,5.14,X,Clayton Kershaw,Single,L,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.165,2.323,"In play, run(s)",48,gid_2016_10_01_lanmlb_sfnmlb_1,91.6,163.624,2514.797,3.59,12.17,X,Clayton Kershaw,Sac Fly,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
