pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel,Pitcher,Swing,Miss
FF,2020-09-02,96.9,-1.36143693032584,5.84174548263802,Kurt Suzuki,435559,554430,null,ball,NA,NA,NA,NA,14,null,R,R,R,PHI,WSH,B,null,null,0,1,2020,-0.24912437278922,1.01692977417737,1.17,2.29,NA,NA,NA,2,4,Top,NA,NA,NA,NA,592663,NA,null,7.43931075830423,-140.885131087005,-6.39481781053474,-4.90935489020724,29.811515544437,-17.3632048372615,3.16,1.45,NA,NA,NA,98.578,2323,7.12074572609084,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.36143693032584,null,null,null,null,null,null,null,27,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,0,0
FF,2020-09-02,95.7,-1.45428720868906,5.76102848073561,Kurt Suzuki,435559,554430,null,called_strike,NA,NA,NA,NA,14,null,R,R,R,PHI,WSH,S,null,null,0,0,2020,-0.307237067937015,1.08914317541862,0.95,2.12,NA,NA,NA,2,4,Top,NA,NA,NA,NA,592663,NA,null,7.14516456312606,-139.187331296001,-6.55041684636818,-5.5794380299158,30.7813770595322,-16.7205986217508,3.14,1.45,NA,NA,NA,97.305,2234,7.19459238338199,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.45428720868906,null,null,null,null,null,null,null,27,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,0,0
FF,2020-09-02,96.9,-1.48253608169795,5.80607429362843,Adam Eaton,594809,554430,field_out,hit_into_play,NA,NA,NA,NA,3,Adam Eaton grounds out to first baseman Neil Walker.,R,L,R,PHI,WSH,X,3,ground_ball,0,1,2020,-0.206420782862391,1.00237648997728,0.59,2.77,NA,NA,NA,1,4,Top,149.65,172.21,NA,NA,592663,NA,null,6.09019914299095,-140.98687971052,-4.91709564833744,-4.13647814532498,31.9990781965308,-17.8776732514924,2.98,1.4,4,82.4,-41,98.066,2357,6.9473334554683,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.48253608169795,0.045,0.040,0.00,1,0,0,2,26,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
SL,2020-09-02,89.2,-1.74177905741765,5.74099313560034,Adam Eaton,594809,554430,null,foul,NA,NA,NA,NA,5,null,R,L,R,PHI,WSH,S,null,null,0,0,2020,0.418019115826221,0.195836859334893,-0.24,2.49,NA,NA,NA,1,4,Top,NA,NA,NA,NA,592663,NA,null,2.8379755943698,-129.849445652569,-2.35153477004773,4.04966151158747,29.6447983323376,-29.6680538512017,2.98,1.4,88,73.1,12,89.786,2331,6.83406741448298,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.74177905741765,null,null,null,null,null,null,null,26,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
FF,2020-09-02,97.2,-1.46677120964379,5.82982110575403,Asdrubal Cabrera,452678,554430,field_out,hit_into_play,NA,NA,NA,NA,1,Asdrubal Cabrera flies out sharply to center fielder Adam Haseley.,R,L,R,PHI,WSH,X,8,fly_ball,1,2,2020,-0.420533900639623,1.0607186540557,-0.4,3.36,NA,NA,NA,0,4,Top,160.19,44.89,NA,NA,592663,NA,null,3.87433427954671,-141.539131620343,-3.56917432467621,-6.53547167223917,32.1396823847262,-17.3046483342331,3.37,1.62,373,100.4,38,98.368,2325,6.89569577618311,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.46677120964379,0.231,0.418,0.00,1,0,0,5,25,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,1,Wheeler,1,0
SL,2020-09-02,90.2,-1.58693645809805,5.72468519996598,Asdrubal Cabrera,452678,554430,null,foul,NA,NA,NA,NA,14,null,R,L,R,PHI,WSH,S,null,null,1,2,2020,0.442275109794382,0.234281574463432,1.06,2.33,NA,NA,NA,0,4,Top,NA,NA,NA,NA,592663,NA,null,5.70565085635103,-131.315289980765,-3.0044257885734,3.89932669770773,27.9917490448599,-29.030433239501,3.37,1.62,313,100.7,21,91.282,2411,6.9331176498235,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.58693645809805,null,null,null,null,null,null,null,25,4,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,0,Wheeler,1,0
SL,2020-09-02,89.9,-1.60048860453206,5.64440451336872,Asdrubal Cabrera,452678,554430,null,ball,NA,NA,NA,NA,14,null,R,L,R,PHI,WSH,B,null,null,0,2,2020,0.582360800336847,0.420489327857506,1.68,0.42,NA,NA,NA,0,4,Top,NA,NA,NA,NA,592663,NA,null,7.0141344713005,-130.674340298528,-7.98276200994127,5.20213373544679,27.4304097068,-25.8466984768659,3.27,1.65,NA,NA,NA,91.533,2459,7.32536742071691,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.60048860453206,null,null,null,null,null,null,null,25,3,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Wheeler,0,0
SL,2020-09-02,90.3,-1.5887465520966,5.73450633898814,Asdrubal Cabrera,452678,554430,null,swinging_strike,NA,NA,NA,NA,14,null,R,L,R,PHI,WSH,S,null,null,0,1,2020,0.322768416242355,0.483154405005173,1.04,1.38,NA,NA,NA,0,4,Top,NA,NA,NA,NA,592663,NA,null,5.92221374176686,-131.35498183392,-5.98935459525554,2.54156095891198,26.7501692051584,-25.5259044626652,3.37,1.62,NA,NA,NA,91.46,2466,6.92208043193663,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.5887465520966,null,null,null,null,null,null,null,25,2,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Wheeler,1,1
FF,2020-09-02,95,-1.56511677417696,5.82973915051828,Asdrubal Cabrera,452678,554430,null,called_strike,NA,NA,NA,NA,12,null,R,L,R,PHI,WSH,S,null,null,0,0,2020,-0.597024208270408,1.09314780683079,0.84,2.6,NA,NA,NA,0,4,Top,NA,NA,NA,NA,592663,NA,null,7.71179039210234,-138.140135409266,-5.33820752174962,-9.29997942830006,29.0650421742739,-17.1565842715694,3.44,1.66,NA,NA,NA,96.276,2303,6.9343833300549,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.56511677417696,null,null,null,null,null,null,null,25,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Wheeler,0,0
SI,2020-09-02,97.6,-1.67438589682455,5.54626515728725,Howie Kendrick,435062,554430,field_out,hit_into_play,NA,NA,NA,NA,7,Howie Kendrick grounds out to first baseman Neil Walker.,R,R,R,PHI,WSH,X,3,ground_ball,1,2,2020,-1.07960209778898,1.24258989252143,-0.71,1.68,NA,645302,665742,2,3,Top,144.37,168.26,NA,NA,592663,NA,null,5.15356928858565,-141.895227944698,-7.86461945337599,-15.7671729787777,32.7274487404841,-13.7674512981279,3.06,1.41,6,74.1,-16,98.957,2267,7.11287135852894,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.67438589682455,0.063,0.057,0.00,1,0,0,2,21,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
SL,2020-09-02,89.8,-1.73877799360846,5.59080410527361,Howie Kendrick,435062,554430,null,foul,NA,NA,NA,NA,9,null,R,R,R,PHI,WSH,S,null,null,1,2,2020,0.52655972366499,-0.0300608856459176,0.72,1.31,NA,645302,665742,2,3,Top,NA,NA,NA,NA,592663,NA,null,5.04336797475596,-130.564547879384,-4.51993769376393,4.78423918370839,30.7173021431006,-31.6793856652542,3.06,1.41,0,59.1,-43,90.785,2475,7.20084725318233,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.73877799360846,null,null,null,null,null,null,null,21,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
SL,2020-09-02,90.1,-1.68654576333282,5.551237607639,Howie Kendrick,435062,554430,null,swinging_strike,NA,NA,NA,NA,9,null,R,R,R,PHI,WSH,S,null,null,1,1,2020,0.519592801381049,0.217753402690344,0.43,1.51,NA,645302,665742,2,3,Top,NA,NA,NA,NA,592663,NA,null,4.23774598027854,-131.259132231548,-4.63619154197084,5.17340368093631,26.476791846736,-28.9077309849171,3.06,1.41,NA,NA,NA,91.876,2433,7.18853636029319,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.68654576333282,null,null,null,null,null,null,null,21,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,1,1
FF,2020-09-02,98.1,-1.55617886831913,5.6744397744776,Howie Kendrick,435062,554430,null,called_strike,NA,NA,NA,NA,1,null,R,R,R,PHI,WSH,S,null,null,1,0,2020,-0.649644959845757,1.21657201611903,-0.34,2.83,NA,645302,665742,2,3,Top,NA,NA,NA,NA,592663,NA,null,4.8676118331979,-142.793471453346,-5.11647641108396,-9.98642981733547,31.160459250349,-14.5323608998486,2.96,1.43,NA,NA,NA,99.715,2242,7.04845372372337,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.55617886831913,null,null,null,null,null,null,null,21,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,0,0
SI,2020-09-02,97.5,-1.68788619129667,5.59722386383802,Howie Kendrick,435062,554430,null,ball,NA,NA,NA,NA,11,null,R,R,R,PHI,WSH,B,null,null,0,0,2020,-1.30112426104594,0.877483067344096,-1.65,2.38,NA,645302,665742,2,3,Top,NA,NA,NA,NA,592663,NA,null,3.14593257317448,-141.858833963911,-5.21803198172728,-18.2734512256254,33.3696717760792,-19.334084456454,2.89,1.39,NA,NA,NA,98.795,2072,7.08418857317795,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.68788619129667,null,null,null,null,null,null,null,21,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,0,0
SI,2020-09-02,98.1,-1.55089826102974,5.52226175678748,Trea Turner,607208,554430,field_out,hit_into_play,NA,NA,NA,NA,8,"Trea Turner grounds out, second baseman Jean Segura to first baseman Neil Walker.   Victor Robles to 2nd.",R,R,R,PHI,WSH,X,4,ground_ball,2,2,2020,-1.33174334649099,0.995978288315906,0.04,1.99,NA,NA,645302,1,3,Top,151.58,154.84,NA,NA,592663,NA,null,7.50952702250483,-142.576580392764,-6.47094048967853,-19.8965557298233,33.0008850976651,-17.2639358987233,3.35,1.67,8,105.8,-14,99.627,2244,7.21595260997701,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.55089826102974,0.326,0.294,0.00,1,0,0,2,19,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
SI,2020-09-02,97.7,-1.48382957335625,5.59316387631721,Trea Turner,607208,554430,null,foul,NA,NA,NA,NA,5,null,R,R,R,PHI,WSH,S,null,null,2,2,2020,-1.10464090386255,1.10368798253084,-0.12,2.7,NA,NA,645302,1,3,Top,NA,NA,NA,NA,592663,NA,null,6.30869149240212,-142.148121654476,-4.91573723458699,-16.4185826818059,31.9245496981213,-16.2656035784059,3.35,1.67,336,96.8,34,99.275,2157,7.12620620736555,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.48382957335625,null,null,null,null,null,null,null,19,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
SI,2020-09-02,97.6,-1.48628408426827,5.71927447301946,Trea Turner,607208,554430,null,foul_tip,NA,NA,NA,NA,11,null,R,R,R,PHI,WSH,S,null,null,2,1,2020,-1.14052180143521,1.03519790948691,-1.31,3.49,NA,NA,645302,1,3,Top,NA,NA,NA,NA,592663,NA,null,3.13927828524589,-142.064004037404,-2.89192711947244,-16.153019693368,33.5075698132109,-17.7188999125961,3.35,1.67,1,NA,NA,98.865,2225,7.04653269907217,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.48628408426827,null,null,null,null,null,null,null,19,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,1,0
SL,2020-09-02,91,-1.74045531840528,5.67077576067301,Trea Turner,607208,554430,null,ball,NA,NA,NA,NA,14,null,R,R,R,PHI,WSH,B,null,null,1,1,2020,0.323458039946311,0.431741721907095,1.47,1.65,NA,NA,645302,1,3,Top,NA,NA,NA,NA,592663,NA,null,7.46928446969761,-132.366916889395,-5.20210083018049,2.30380250888102,26.8283387407686,-26.1956034227744,3.37,1.75,NA,NA,NA,92.65,2500,7.18024556362203,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.74045531840528,null,null,null,null,null,null,null,19,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,0,0
CH,2020-09-02,90.4,-1.49690334663412,5.73721615717195,Trea Turner,607208,554430,null,ball,NA,NA,NA,NA,14,null,R,R,R,PHI,WSH,B,null,null,0,1,2020,-0.908391085509096,1.04214493866358,0.3,1.51,NA,NA,645302,1,3,Top,NA,NA,NA,NA,592663,NA,null,6.48478057831702,-131.428952732115,-6.87668801482677,-11.9133167887037,28.2993146000598,-18.8060112462631,3.35,1.72,NA,NA,NA,91.359,1820,6.95378413267893,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.49690334663412,null,null,null,null,null,null,null,19,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,0,0
SI,2020-09-02,97.9,-1.68134783914552,5.7124349305761,Trea Turner,607208,554430,null,foul,NA,NA,NA,NA,11,null,R,R,R,PHI,WSH,S,null,null,0,0,2020,-1.23409216972483,1.24515423718505,-1.39,3.14,NA,NA,645302,1,3,Top,NA,NA,NA,NA,592663,NA,null,3.6800852875957,-142.546798618812,-4.3576639504227,-17.6580968460795,34.045753507506,-14.4173452330336,3.35,1.67,104,54.9,67,98.978,2241,6.94443886334681,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.68134783914552,null,null,null,null,null,null,null,19,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
FF,2020-09-02,97.5,-1.32980348608882,5.73825255406718,Victor Robles,645302,554430,single,hit_into_play_no_out,NA,NA,NA,NA,8,Victor Robles singles on a sharp line drive to center fielder Adam Haseley.,R,R,R,PHI,WSH,X,8,line_drive,2,2,2020,-0.522887808814391,0.822239019114597,-0.09,1.95,NA,NA,NA,1,3,Top,118.56,82.19,NA,NA,592663,NA,null,4.61561290249664,-141.957060961435,-6.70542670324654,-8.09714008627524,30.5970447903673,-19.743993213487,3.46,1.63,280,106.5,13,99.298,2408,7.12636857894439,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.32980348608882,0.795,0.825,0.90,1,1,0,5,18,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
SL,2020-09-02,91.2,-1.64987477679514,5.65283472753296,Victor Robles,645302,554430,null,ball,NA,NA,NA,NA,14,null,R,R,R,PHI,WSH,B,null,null,1,2,2020,0.578855307879624,0.39852173492746,1.77,-1.06,NA,NA,NA,1,3,Top,NA,NA,NA,NA,592663,NA,null,7.42687868782973,-132.201053203328,-11.9195569480929,5.17471333912139,28.5967564294311,-25.0667630397908,3.21,1.46,NA,NA,NA,91.994,2676,7.00938227956484,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.64987477679514,null,null,null,null,null,null,null,18,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,0,0
CH,2020-09-02,90.9,-1.65298828852074,5.60062844431919,Victor Robles,645302,554430,null,foul,NA,NA,NA,NA,13,null,R,R,R,PHI,WSH,S,null,null,1,2,2020,-0.872071984980598,1.11242757140564,-0.3,1.09,NA,NA,NA,1,3,Top,NA,NA,NA,NA,592663,NA,null,5.35137445199303,-132.11772758779,-7.88307342091881,-11.3554410374358,28.1246058096033,-17.6462445315485,3.46,1.63,11,81.6,-6,92.161,1690,7.10541949723792,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.65298828852074,null,null,null,null,null,null,null,18,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
SI,2020-09-02,96.9,-1.51682446938904,5.63460911712271,Victor Robles,645302,554430,null,foul,NA,NA,NA,NA,7,null,R,R,R,PHI,WSH,S,null,null,1,2,2020,-0.93826639936552,0.806369237431268,-0.48,1.72,NA,NA,NA,1,3,Top,NA,NA,NA,NA,592663,NA,null,4.98184176539492,-141.033089353934,-6.86304073914528,-13.6480570126007,30.5729966346878,-20.0663293098808,3.46,1.63,2,76.9,-41,98.448,2218,7.0400616893768,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.51682446938904,null,null,null,null,null,null,null,18,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
SL,2020-09-02,89.9,-1.8282489730311,5.58673163872953,Victor Robles,645302,554430,null,ball,NA,NA,NA,NA,14,null,R,R,R,PHI,WSH,B,null,null,0,2,2020,0.435800485342438,0.271703354476135,0.35,0.03,NA,NA,NA,1,3,Top,NA,NA,NA,NA,592663,NA,null,4.54981572820825,-130.701305551417,-8.52473410576748,4.10131793129545,26.2268964541904,-27.5216436311288,3.21,1.49,NA,NA,NA,91.622,2519,7.26785492443865,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.8282489730311,null,null,null,null,null,null,null,18,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,0,0
SL,2020-09-02,89.4,-1.87479406248031,5.72757652894166,Victor Robles,645302,554430,null,swinging_strike,NA,NA,NA,NA,14,null,R,R,R,PHI,WSH,S,null,null,0,1,2020,0.528537458470237,0.229314700607172,0.44,0.63,NA,NA,NA,1,3,Top,NA,NA,NA,NA,592663,NA,null,4.64774434799263,-130.11663674744,-7.1574757665152,5.08909643669142,26.1658408227577,-28.3092370797823,3.46,1.63,NA,NA,NA,90.809,2657,7.04141299129014,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.87479406248031,null,null,null,null,null,null,null,18,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,1,1
FF,2020-09-02,96.6,-1.56185753724662,5.89174676810725,Victor Robles,645302,554430,null,called_strike,NA,NA,NA,NA,6,null,R,R,R,PHI,WSH,S,null,null,0,0,2020,-0.436087302055553,1.08482236489586,0.39,2.27,NA,NA,NA,1,3,Top,NA,NA,NA,NA,592663,NA,null,6.28689019058497,-140.491068154318,-6.65835175418048,-7.16058449163771,30.5616407662045,-16.487103061728,3.23,1.51,NA,NA,NA,98.111,2312,7.0799236041833,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.56185753724662,null,null,null,null,null,null,null,18,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,0,0
FF,2020-09-02,96.2,-1.54836407016203,5.88723408435106,Luis Garcia,671277,554430,field_out,hit_into_play,NA,NA,NA,NA,5,"Luis Garcia grounds out, second baseman Jean Segura to first baseman Neil Walker.",R,L,R,PHI,WSH,X,4,ground_ball,0,0,2020,-0.577547022226935,1.04006200024278,0.05,2.64,NA,NA,NA,0,3,Top,139.67,139.2,NA,NA,592663,NA,null,5.64072900080495,-140.023249304211,-5.51053576167145,-8.80463742471133,28.5660899372487,-17.4375310001237,3.38,1.64,5,94.6,-34,98.014,2330,7.07955561229478,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.54836407016203,0.079,0.071,0.00,1,0,0,2,17,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
FF,2020-09-02,97.8,-1.43417697860069,5.81176149747769,Brock Holt,571788,554430,field_out,hit_into_play,NA,NA,NA,NA,2,Brock Holt lines out to shortstop Didi Gregorius.,R,L,R,PHI,WSH,X,6,line_drive,2,1,2020,-0.355903765230424,1.31026638235429,-0.21,2.94,NA,NA,594809,2,2,Top,116.73,141.65,NA,NA,592663,NA,null,4.1619688072057,-142.329435638032,-5.32717382875281,-5.80108784492945,33.0652082563893,-13.3453737160401,3.18,1.53,145,96.2,7,98.868,2409,6.90672420722855,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.43417697860069,0.568,0.534,0.00,1,0,0,4,12,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
CU,2020-09-02,81.5,-1.66382441158143,5.76153710473838,Brock Holt,571788,554430,null,blocked_ball,NA,NA,NA,NA,14,null,R,L,R,PHI,WSH,B,null,null,1,1,2020,0.948348060751728,-1.09772189146532,1.25,0.35,NA,NA,594809,2,2,Top,NA,NA,NA,NA,592663,NA,null,4.79018396905988,-118.584614559586,-3.45636648472832,7.95526161237526,23.796555374981,-42.019786034473,3.23,1.54,NA,NA,NA,82.542,2756,7.10186512325715,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.66382441158143,null,null,null,null,null,null,null,12,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,0,0
FF,2020-09-02,97.2,-1.58812749769375,5.74124953132039,Brock Holt,571788,554430,null,foul,NA,NA,NA,NA,4,null,R,L,R,PHI,WSH,S,null,null,1,0,2020,-0.481329958905563,1.01710614192486,-0.55,2.56,NA,NA,594809,2,2,Top,NA,NA,NA,NA,592663,NA,null,3.95129358670291,-141.454727791002,-5.42548450867883,-7.34185019727634,30.5288183998217,-17.4826365112773,3.18,1.53,69,90.8,2,98.831,2224,7.07462427930525,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.58812749769375,null,null,null,null,null,null,null,12,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
FF,2020-09-02,96.6,-1.48168085472565,5.90089214133431,Brock Holt,571788,554430,null,ball,NA,NA,NA,NA,11,null,R,L,R,PHI,WSH,B,null,null,0,0,2020,-0.393333188102078,1.0805832839035,-1.3,4.02,NA,NA,594809,2,2,Top,NA,NA,NA,NA,592663,NA,null,1.41237386124289,-140.731836927609,-1.97050619276895,-5.55194761313475,30.3753656100616,-17.5364816679098,3.22,1.59,NA,NA,NA,98.056,2405,6.93484743420051,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.48168085472565,null,null,null,null,null,null,null,12,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,0,0
SI,2020-09-02,96.7,-1.5388757936419,5.59925071386284,Kurt Suzuki,435559,554430,strikeout,swinging_strike,NA,NA,NA,NA,1,Kurt Suzuki strikes out swinging.,R,R,R,PHI,WSH,S,2,null,0,2,2020,-1.2279224370892,1.05518064206794,-0.68,3.23,NA,NA,594809,1,2,Top,NA,NA,NA,NA,592663,NA,null,5.17856845953441,-140.791656812845,-3.21631025398318,-17.5093621081216,32.1059625272831,-17.6134509413615,3.13,1.46,NA,NA,NA,98.214,2118,7.11983725468364,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.5388757936419,null,null,0.00,1,0,0,null,11,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,1,1
FF,2020-09-02,97.1,-1.65804807883746,5.66272915621304,Kurt Suzuki,435559,554430,null,swinging_strike,NA,NA,NA,NA,11,null,R,R,R,PHI,WSH,S,null,null,0,1,2020,-0.750780793556076,1.1303256925913,-0.78,3.42,NA,NA,594809,1,2,Top,NA,NA,NA,NA,592663,NA,null,4.13747052836328,-141.326058239546,-3.08015703726455,-11.0098967495982,32.8731098807615,-16.5423656537516,3.13,1.46,NA,NA,NA,98.365,2096,7.03368363303914,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.65804807883746,null,null,null,null,null,null,null,11,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,1,1
SL,2020-09-02,90.4,-1.64567276529903,5.73652795399827,Kurt Suzuki,435559,554430,null,foul,NA,NA,NA,NA,2,null,R,R,R,PHI,WSH,S,null,null,0,0,2020,0.410547037490445,0.300878455646898,0.14,2.72,NA,NA,594809,1,2,Top,NA,NA,NA,NA,592663,NA,null,3.61697304680785,-131.667980675478,-2.26229805830753,4.02160615717268,27.6193200120902,-28.4048652555851,3.13,1.46,218,73.4,30,91.411,2339,6.82154693048449,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.64567276529903,null,null,null,null,null,null,null,11,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
FF,2020-09-02,97.3,-1.36733414968391,5.84563201555328,Adam Eaton,594809,554430,hit_by_pitch,hit_by_pitch,NA,NA,NA,NA,12,Adam Eaton hit by pitch.,R,L,R,PHI,WSH,B,null,null,1,2,2020,-0.325434206835735,1.1509411004909,2.01,3.01,NA,NA,NA,1,2,Top,NA,NA,NA,NA,592663,NA,null,9.95440664388842,-141.360565105127,-4.81499570478131,-6.48418585715941,29.7559740873979,-15.7800397544519,2.98,1.4,NA,NA,NA,98.917,2457,7.10622168173621,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.36733414968391,null,null,0.70,1,0,0,null,10,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,0,0
SL,2020-09-02,92,-1.63173557546706,5.69345298556701,Adam Eaton,594809,554430,null,ball,NA,NA,NA,NA,14,null,R,L,R,PHI,WSH,B,null,null,0,2,2020,0.473333016553695,0.224183341594492,2.17,1.03,NA,NA,NA,1,2,Top,NA,NA,NA,NA,592663,NA,null,8.70403025621174,-133.730739473498,-6.5709412429624,3.98383211725077,26.5745448721335,-28.3041203502709,3.01,1.53,NA,NA,NA,93.3,2665,6.94105251113837,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.63173557546706,null,null,null,null,null,null,null,10,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,NA,Wheeler,0,0
FF,2020-09-02,97.1,-1.62569456197052,5.87620694049201,Adam Eaton,594809,554430,null,foul,NA,NA,NA,NA,12,null,R,L,R,PHI,WSH,S,null,null,0,2,2020,-0.658212419337909,0.75565812449826,0.52,3.23,NA,NA,NA,1,2,Top,NA,NA,NA,NA,592663,NA,null,7.34429118445899,-141.289913310164,-3.32811368575531,-10.4865890473995,32.0700439233648,-21.4861707519916,2.98,1.4,231,76.9,26,98.303,2269,6.95883201449297,631145,554430,592663,435522,516416,664761,544369,457705,656514,457803,-1.62569456197052,null,null,null,null,null,null,null,10,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,0,Wheeler,1,0
